feature,label,boundary
./dataset/Breakfast/features_average/P20_cam02_P20_cereals.npy,./dataset/Breakfast/gt_arr/P20_cam02_P20_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P20_cam02_P20_cereals.npy
./dataset/Breakfast/features_average/P20_cam02_P20_coffee.npy,./dataset/Breakfast/gt_arr/P20_cam02_P20_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P20_cam02_P20_coffee.npy
./dataset/Breakfast/features_average/P20_cam02_P20_milk.npy,./dataset/Breakfast/gt_arr/P20_cam02_P20_milk.npy,./dataset/Breakfast/gt_boundary_arr/P20_cam02_P20_milk.npy
./dataset/Breakfast/features_average/P20_cam02_P20_tea.npy,./dataset/Breakfast/gt_arr/P20_cam02_P20_tea.npy,./dataset/Breakfast/gt_boundary_arr/P20_cam02_P20_tea.npy
./dataset/Breakfast/features_average/P20_stereo01_P20_coffee.npy,./dataset/Breakfast/gt_arr/P20_stereo01_P20_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P20_stereo01_P20_coffee.npy
./dataset/Breakfast/features_average/P20_stereo01_P20_juice.npy,./dataset/Breakfast/gt_arr/P20_stereo01_P20_juice.npy,./dataset/Breakfast/gt_boundary_arr/P20_stereo01_P20_juice.npy
./dataset/Breakfast/features_average/P20_stereo01_P20_milk.npy,./dataset/Breakfast/gt_arr/P20_stereo01_P20_milk.npy,./dataset/Breakfast/gt_boundary_arr/P20_stereo01_P20_milk.npy
./dataset/Breakfast/features_average/P20_stereo01_P20_pancake.npy,./dataset/Breakfast/gt_arr/P20_stereo01_P20_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P20_stereo01_P20_pancake.npy
./dataset/Breakfast/features_average/P20_stereo01_P20_scrambledegg.npy,./dataset/Breakfast/gt_arr/P20_stereo01_P20_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P20_stereo01_P20_scrambledegg.npy
./dataset/Breakfast/features_average/P20_stereo01_P20_tea.npy,./dataset/Breakfast/gt_arr/P20_stereo01_P20_tea.npy,./dataset/Breakfast/gt_boundary_arr/P20_stereo01_P20_tea.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_cereals.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_cereals.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_coffee.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_coffee.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_friedegg.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_friedegg.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_milk.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_milk.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_milk.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_pancake.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_pancake.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_salat.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_salat.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_salat.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_sandwich.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_sandwich.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_scrambledegg.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_scrambledegg.npy
./dataset/Breakfast/features_average/P20_webcam01_P20_tea.npy,./dataset/Breakfast/gt_arr/P20_webcam01_P20_tea.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam01_P20_tea.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_coffee.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_coffee.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_friedegg.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_friedegg.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_juice.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_juice.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_juice.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_pancake.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_pancake.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_salat.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_salat.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_salat.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_sandwich.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_sandwich.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_scrambledegg.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_scrambledegg.npy
./dataset/Breakfast/features_average/P20_webcam02_P20_tea.npy,./dataset/Breakfast/gt_arr/P20_webcam02_P20_tea.npy,./dataset/Breakfast/gt_boundary_arr/P20_webcam02_P20_tea.npy
./dataset/Breakfast/features_average/P21_cam01_P21_cereals.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_cereals.npy
./dataset/Breakfast/features_average/P21_cam01_P21_coffee.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_coffee.npy
./dataset/Breakfast/features_average/P21_cam01_P21_friedegg.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_friedegg.npy
./dataset/Breakfast/features_average/P21_cam01_P21_juice.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_juice.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_juice.npy
./dataset/Breakfast/features_average/P21_cam01_P21_pancake.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_pancake.npy
./dataset/Breakfast/features_average/P21_cam01_P21_salat.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_salat.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_salat.npy
./dataset/Breakfast/features_average/P21_cam01_P21_sandwich.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_sandwich.npy
./dataset/Breakfast/features_average/P21_cam01_P21_scrambledegg.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_scrambledegg.npy
./dataset/Breakfast/features_average/P21_cam01_P21_tea.npy,./dataset/Breakfast/gt_arr/P21_cam01_P21_tea.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam01_P21_tea.npy
./dataset/Breakfast/features_average/P21_cam02_P21_cereals.npy,./dataset/Breakfast/gt_arr/P21_cam02_P21_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam02_P21_cereals.npy
./dataset/Breakfast/features_average/P21_cam02_P21_coffee.npy,./dataset/Breakfast/gt_arr/P21_cam02_P21_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam02_P21_coffee.npy
./dataset/Breakfast/features_average/P21_cam02_P21_friedegg.npy,./dataset/Breakfast/gt_arr/P21_cam02_P21_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam02_P21_friedegg.npy
./dataset/Breakfast/features_average/P21_cam02_P21_milk.npy,./dataset/Breakfast/gt_arr/P21_cam02_P21_milk.npy,./dataset/Breakfast/gt_boundary_arr/P21_cam02_P21_milk.npy
./dataset/Breakfast/features_average/P21_stereo01_P21_coffee.npy,./dataset/Breakfast/gt_arr/P21_stereo01_P21_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P21_stereo01_P21_coffee.npy
./dataset/Breakfast/features_average/P21_stereo01_P21_friedegg.npy,./dataset/Breakfast/gt_arr/P21_stereo01_P21_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P21_stereo01_P21_friedegg.npy
./dataset/Breakfast/features_average/P21_stereo01_P21_milk.npy,./dataset/Breakfast/gt_arr/P21_stereo01_P21_milk.npy,./dataset/Breakfast/gt_boundary_arr/P21_stereo01_P21_milk.npy
./dataset/Breakfast/features_average/P21_stereo01_P21_sandwich.npy,./dataset/Breakfast/gt_arr/P21_stereo01_P21_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P21_stereo01_P21_sandwich.npy
./dataset/Breakfast/features_average/P21_stereo01_P21_tea.npy,./dataset/Breakfast/gt_arr/P21_stereo01_P21_tea.npy,./dataset/Breakfast/gt_boundary_arr/P21_stereo01_P21_tea.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_cereals.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_cereals.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_coffee.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_coffee.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_friedegg.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_friedegg.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_juice.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_juice.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_juice.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_pancake.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_pancake.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_salat.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_salat.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_salat.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_sandwich.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_sandwich.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_scrambledegg.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_scrambledegg.npy
./dataset/Breakfast/features_average/P21_webcam01_P21_tea.npy,./dataset/Breakfast/gt_arr/P21_webcam01_P21_tea.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam01_P21_tea.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_cereals.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_cereals.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_coffee.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_coffee.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_friedegg.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_friedegg.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_juice.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_juice.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_juice.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_pancake.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_pancake.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_salat.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_salat.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_salat.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_sandwich.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_sandwich.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_scrambledegg.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_scrambledegg.npy
./dataset/Breakfast/features_average/P21_webcam02_P21_tea.npy,./dataset/Breakfast/gt_arr/P21_webcam02_P21_tea.npy,./dataset/Breakfast/gt_boundary_arr/P21_webcam02_P21_tea.npy
./dataset/Breakfast/features_average/P22_cam01_P22_cereals.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_cereals.npy
./dataset/Breakfast/features_average/P22_cam01_P22_coffee.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_coffee.npy
./dataset/Breakfast/features_average/P22_cam01_P22_friedegg.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_friedegg.npy
./dataset/Breakfast/features_average/P22_cam01_P22_juice.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_juice.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_juice.npy
./dataset/Breakfast/features_average/P22_cam01_P22_pancake.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_pancake.npy
./dataset/Breakfast/features_average/P22_cam01_P22_salat.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_salat.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_salat.npy
./dataset/Breakfast/features_average/P22_cam01_P22_sandwich.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_sandwich.npy
./dataset/Breakfast/features_average/P22_cam01_P22_scrambledegg.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_scrambledegg.npy
./dataset/Breakfast/features_average/P22_cam01_P22_tea.npy,./dataset/Breakfast/gt_arr/P22_cam01_P22_tea.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam01_P22_tea.npy
./dataset/Breakfast/features_average/P22_cam02_P22_cereals.npy,./dataset/Breakfast/gt_arr/P22_cam02_P22_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam02_P22_cereals.npy
./dataset/Breakfast/features_average/P22_cam02_P22_coffee.npy,./dataset/Breakfast/gt_arr/P22_cam02_P22_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam02_P22_coffee.npy
./dataset/Breakfast/features_average/P22_cam02_P22_friedegg.npy,./dataset/Breakfast/gt_arr/P22_cam02_P22_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam02_P22_friedegg.npy
./dataset/Breakfast/features_average/P22_cam02_P22_juice.npy,./dataset/Breakfast/gt_arr/P22_cam02_P22_juice.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam02_P22_juice.npy
./dataset/Breakfast/features_average/P22_cam02_P22_scrambledegg.npy,./dataset/Breakfast/gt_arr/P22_cam02_P22_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam02_P22_scrambledegg.npy
./dataset/Breakfast/features_average/P22_cam02_P22_tea.npy,./dataset/Breakfast/gt_arr/P22_cam02_P22_tea.npy,./dataset/Breakfast/gt_boundary_arr/P22_cam02_P22_tea.npy
./dataset/Breakfast/features_average/P22_stereo01_P22_cereals.npy,./dataset/Breakfast/gt_arr/P22_stereo01_P22_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P22_stereo01_P22_cereals.npy
./dataset/Breakfast/features_average/P22_stereo01_P22_coffee.npy,./dataset/Breakfast/gt_arr/P22_stereo01_P22_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P22_stereo01_P22_coffee.npy
./dataset/Breakfast/features_average/P22_stereo01_P22_friedegg.npy,./dataset/Breakfast/gt_arr/P22_stereo01_P22_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P22_stereo01_P22_friedegg.npy
./dataset/Breakfast/features_average/P22_stereo01_P22_milk.npy,./dataset/Breakfast/gt_arr/P22_stereo01_P22_milk.npy,./dataset/Breakfast/gt_boundary_arr/P22_stereo01_P22_milk.npy
./dataset/Breakfast/features_average/P22_stereo01_P22_tea.npy,./dataset/Breakfast/gt_arr/P22_stereo01_P22_tea.npy,./dataset/Breakfast/gt_boundary_arr/P22_stereo01_P22_tea.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_cereals.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_cereals.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_coffee.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_coffee.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_milk.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_milk.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_milk.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_pancake.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_pancake.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_salat.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_salat.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_salat.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_sandwich.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_sandwich.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_scrambledegg.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_scrambledegg.npy
./dataset/Breakfast/features_average/P22_webcam01_P22_tea.npy,./dataset/Breakfast/gt_arr/P22_webcam01_P22_tea.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam01_P22_tea.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_cereals.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_cereals.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_coffee.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_coffee.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_friedegg.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_friedegg.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_milk.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_milk.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_milk.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_pancake.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_pancake.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_salat.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_salat.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_salat.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_sandwich.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_sandwich.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_scrambledegg.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_scrambledegg.npy
./dataset/Breakfast/features_average/P22_webcam02_P22_tea.npy,./dataset/Breakfast/gt_arr/P22_webcam02_P22_tea.npy,./dataset/Breakfast/gt_boundary_arr/P22_webcam02_P22_tea.npy
./dataset/Breakfast/features_average/P23_cam01_P23_cereals.npy,./dataset/Breakfast/gt_arr/P23_cam01_P23_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam01_P23_cereals.npy
./dataset/Breakfast/features_average/P23_cam01_P23_coffee.npy,./dataset/Breakfast/gt_arr/P23_cam01_P23_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam01_P23_coffee.npy
./dataset/Breakfast/features_average/P23_cam01_P23_juice.npy,./dataset/Breakfast/gt_arr/P23_cam01_P23_juice.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam01_P23_juice.npy
./dataset/Breakfast/features_average/P23_cam01_P23_pancake.npy,./dataset/Breakfast/gt_arr/P23_cam01_P23_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam01_P23_pancake.npy
./dataset/Breakfast/features_average/P23_cam01_P23_salat.npy,./dataset/Breakfast/gt_arr/P23_cam01_P23_salat.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam01_P23_salat.npy
./dataset/Breakfast/features_average/P23_cam01_P23_sandwich.npy,./dataset/Breakfast/gt_arr/P23_cam01_P23_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam01_P23_sandwich.npy
./dataset/Breakfast/features_average/P23_cam01_P23_tea.npy,./dataset/Breakfast/gt_arr/P23_cam01_P23_tea.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam01_P23_tea.npy
./dataset/Breakfast/features_average/P23_cam02_P23_cereals.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_cereals.npy
./dataset/Breakfast/features_average/P23_cam02_P23_coffee.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_coffee.npy
./dataset/Breakfast/features_average/P23_cam02_P23_friedegg.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_friedegg.npy
./dataset/Breakfast/features_average/P23_cam02_P23_juice.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_juice.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_juice.npy
./dataset/Breakfast/features_average/P23_cam02_P23_milk.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_milk.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_milk.npy
./dataset/Breakfast/features_average/P23_cam02_P23_sandwich.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_sandwich.npy
./dataset/Breakfast/features_average/P23_cam02_P23_scrambledegg.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_scrambledegg.npy
./dataset/Breakfast/features_average/P23_cam02_P23_tea.npy,./dataset/Breakfast/gt_arr/P23_cam02_P23_tea.npy,./dataset/Breakfast/gt_boundary_arr/P23_cam02_P23_tea.npy
./dataset/Breakfast/features_average/P23_stereo01_P23_cereals.npy,./dataset/Breakfast/gt_arr/P23_stereo01_P23_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P23_stereo01_P23_cereals.npy
./dataset/Breakfast/features_average/P23_stereo01_P23_coffee.npy,./dataset/Breakfast/gt_arr/P23_stereo01_P23_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P23_stereo01_P23_coffee.npy
